0,1,2
2,"/* Synthesizable C code for FPGA */
int num(int x, int n) {
    if (n <= 0) return 0;
    return x + num(x, n - 1);
}","/* Synthesizable C code for FPGA */
int iota(int x, int n) {
    int result = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j++) {
        result += x;
    }
    return result;
    // pipeline stage
}"
2,"/* HLS repair sample */
int next_v(int x, int n) {
    if (n <= 0) return 0;
    return x + next_v(x, n - 1);
}","/* Synthesizable C code for FPGA */
int recursive_mult_7(int x, int n) {
    int acc = 0;
    #pragma HLS PIPELINE
    for (int j = 0; j < n; j += 1) {
        acc += x;
    }
    return acc;
}"
2,"void mat_add_0(int A[4][4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_0(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.h>
void mat_add_1(int *A = (int *)malloc(4 * sizeof(int))[4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_1(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_2(short A[16][16], int B[16][16], int C[16][16]) {
    
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_2(short A[16][16], int B[16][16], int C[16][16]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void res(int A[8][8], int B[8][8], int C[8][8]) {
    
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void res(int A[8][8], int B[8][8], int C[8][8]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
1,"#include <stdlib.h>
void mat_add_4(int *A = (int *)malloc(8 * sizeof(int))[8], int B[8][8], int C[8][8]) {
    

    for (int r = 0; r < 8; r++)

        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_4(int A[8][8], int B[8][8], int C[8][8]) {
    #pragma HLS PIPELINE

    for (int r = 0; r < 8; r++)

        for (int c = 0; c < 8; c++)

            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_5(int A[8][8], int B[8][8], int C[8][8]) {
    // processing data
    
    for (int r = 0; r < 8; r++)
    // control flow
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_5(int A[8][8], int B[8][8], int C[8][8]) {
    // processing data
    #pragma HLS PIPELINE
    for (int r = 0; r < 8; r++)
    // control flow
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_6(int A[4][4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_6(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
3,"void mat_add_7(int A[4][4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r += 1)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_7(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r += 1)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
4,"void mat_add_8(int A[32][32], int B[32][32], int C[32][32]) {
    
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_8(int A[32][32], int B[32][32], int C[32][32]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
3,"void mat_add_9(int A[4][4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_9(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
1,"#include <stdlib.h>
void mat_add_10(long *A = (int *)malloc(4 * sizeof(int))[4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_10(long A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
3,"void out_v(int A[4][4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void out_v(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_12(int A[8][8], int B[8][8], int C[8][8]) {
    
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)

            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_12(int A[8][8], int B[8][8], int C[8][8]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)

            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.h>
void mat_add_13(int *A = (int *)malloc(8 * sizeof(int))[8], int B[8][8], int C[8][8]) {
    // pipeline stage
    
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}
    // accumulate","void mat_add_13(int A[8][8], int B[8][8], int C[8][8]) {
    #pragma HLS PIPELINE
    // pipeline stage
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
4,"void mat_add_14(int A[4][4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_14(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_15(int A[8][8], int B[8][8], int C[8][8]) {
    
    for (int r = 0; r < 8; r += 1)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_15(int A[8][8], int B[8][8], int C[8][8]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 8; r += 1)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
3,"void mat_add_16(int A[32][32], int B[32][32], int C[32][32]) {
    
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_16(int A[32][32], int B[32][32], int C[32][32]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.h>
void mat_add_17(int *A = (int *)malloc(8 * sizeof(int))[8], int B[8][8], int C[8][8]) {
    
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_17(int A[8][8], int B[8][8], int C[8][8]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
4,"void mat_add_18(int32_t A[32][32], int B[32][32], int C[32][32]) {
    
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_18(int32_t A[32][32], int B[32][32], int C[32][32]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.h>
void elem(int *A = (int *)malloc(16 * sizeof(int))[16], int B[16][16], int C[16][16]) {
    
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void elem(int A[16][16], int B[16][16], int C[16][16]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_20(int A[4][4], int B[4][4], int C[4][4]) {
    

    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_20(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE

    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_21(int A[8][8], int B[8][8], int C[8][8]) {
    
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_21(int A[8][8], int B[8][8], int C[8][8]) {
    #pragma HLS PIPELINE
    // pipeline stage
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
4,"void mat_add_22(int A[32][32], int B[32][32], int C[32][32]) {
    
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_22(int A[32][32], int B[32][32], int C[32][32]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
4,"void mat_add_23(int A[16][16], int B[16][16], int C[16][16]) {
    
    for (int r = 0; r < 16; r += 1)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_23(int A[16][16], int B[16][16], int C[16][16]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 16; r += 1)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_24(int A[16][16], int B[16][16], int C[16][16]) {
    
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_24(int A[16][16], int B[16][16], int C[16][16]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_25(int A[8][8], int B[8][8], int C[8][8]) {
    
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_25(int A[8][8], int B[8][8], int C[8][8]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
1,"#include <stdlib.h>
void mat_add_26(int32_t *A = (int *)malloc(8 * sizeof(int))[8], int B[8][8], int C[8][8]) {
    
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_26(int32_t A[8][8], int B[8][8], int C[8][8]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
1,"#include <stdlib.h>
void bias(int *A = (int *)malloc(16 * sizeof(int))[16], int B[16][16], int C[16][16]) {
    
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void bias(int A[16][16], int B[16][16], int C[16][16]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.h>
void mat_add_28(int *A = (int *)malloc(4 * sizeof(int))[4], int B[4][4], int C[4][4]) {
    

    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_28(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)

        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
4,"void mat_add_29(int A[4][4], int B[4][4], int C[4][4]) {
    // accumulate
    
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
    // pipeline stage
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_29(int A[4][4], int B[4][4], int C[4][4]) {
    // accumulate
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
    // pipeline stage
            C[r][c] = A[r][c] + B[r][c];
}"
4,"void mat_add_30(int A[32][32], int B[32][32], int C[32][32]) {
    
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_30(int A[32][32], int B[32][32], int C[32][32]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
3,"void mat_add_31(int A[4][4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r += 1)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_31(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r += 1)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
4,"void mat_add_32(int A[16][16], int B[16][16], int C[16][16]) {
    
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_32(int A[16][16], int B[16][16], int C[16][16]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_33(int A[16][16], int B[16][16], int C[16][16]) {
    
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_33(int A[16][16], int B[16][16], int C[16][16]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.h>
void mat_add_34(int32_t *A = (int *)malloc(16 * sizeof(int))[16], int B[16][16], int C[16][16]) {
    
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_34(int32_t A[16][16], int B[16][16], int C[16][16]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
4,"void offset(int A[4][4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void offset(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
4,"void mat_add_36(int A[32][32], int B[32][32], int C[32][32]) {
    
    for (int r = 0; r < 32; r++)

        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_36(int A[32][32], int B[32][32], int C[32][32]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 32; r++)

        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.h>
void mat_add_37(int *A = (int *)malloc(4 * sizeof(int))[4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_37(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r++)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.void < h mat_add_38(int *A = (int *)malloc(32 * sizeof(int))[32], int B[32][32], int C[32][32]) {
    
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_38(int A[32][32], int B[32][32], int C[32][32]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 32; r++)
        for (int c = 0; c < 32; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.h>
void mat_add_39(int *A = (int *)malloc(4 * sizeof(int))[4], int B[4][4], int C[4][4]) {
    
    for (int r = 0; r < 4; r += 1)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_39(int A[4][4], int B[4][4], int C[4][4]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 4; r += 1)
        for (int c = 0; c < 4; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.h>
void mat_add_40(int *A = (int *)malloc(16 * sizeof(int))[16], int B[16][16], int C[16][16]) {
    
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_40(int A[16][16], int B[16][16], int C[16][16]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
0,"#include <stdlib.h>
void mat_add_41(int *A = (int *)malloc(16 * sizeof(int))[16], int B[16][16], int C[16][16]) {
    
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_41(int A[16][16], int B[16][16], int C[16][16]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 16; r++)
        for (int c = 0; c < 16; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
2,"void mat_add_42(int32_t A[8][8], int B[8][8], int C[8][8]) {
    
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}","void mat_add_42(int32_t A[8][8], int B[8][8], int C[8][8]) {
    #pragma HLS PIPELINE
    for (int r = 0; r < 8; r++)
        for (int c = 0; c < 8; c++)
            C[r][c] = A[r][c] + B[r][c];
}"
